User;Gain;HeadSet;Rates Hz;Date;Start;MAC
;24;16;250.0;20241203;03:23:26 064 PM;0c:dc:7e:cb:72:aa
tpsLocalPC;tps;Fp1;Fp2;F3;Fz;F4;C1;Cz;C2;P3;Pz;P4;O1;Oz;O2;T3;T4;Marker;Tps_Marker;Marker_int
1733235847.486;2139016;-34471.035;-32505.5346;-26122.4136;-33805.199;-20759.0908;-36349.4977;-31673.8039;-30827.0529;-14041.9453;-17717.4881;-11193.6405;-17378.0769;-16790.8967;-16855.3814;-30054.1297;-42849.7195;N;0.0;0
1733235847.49;2139020;-34465.1341;-32496.5045;-26129.5885;-33838.3466;-20757.6826;-36345.6979;-31671.9934;-30817.5981;-14062.2631;-17720.6621;-11193.3276;-17383.9778;-16834.1249;-16856.6108;-30047.0218;-42839.393;N;0.0;0
1733235847.493;2139024;-34478.4781;-32502.6065;-26157.0811;-33873.0812;-20765.9528;-36358.9525;-31686.9691;-30829.0198;-14090.1357;-17733.4249;-11198.692;-17404.2284;-16843.1997;-16862.1764;-30055.7613;-42845.5845;N;0.0;0
1733235847.497;2139028;-34471.0574;-32498.5161;-26148.0287;-33841.2523;-20754.2181;-36351.6882;-31676.1509;-30822.8508;-14066.5993;-17722.0255;-11184.0516;-17384.9389;-16785.8452;-16842.4174;-30048.9217;-42843.7516;N;0.0;0
1733235847.501;2139032;-34460.2838;-32490.1342;-26117.8091;-33793.9784;-20738.9966;-36340.1771;-31662.1587;-30813.6418;-14029.5178;-17706.7369;-11173.6581;-17364.5318;-16749.5236;-16829.5205;-30039.6681;-42836.2191;N;0.0;0
1733235847.505;2139036;-34455.9029;-32487.8991;-26116.7139;-33798.6052;-20747.0432;-36341.2276;-31666.6961;-30818.4698;-14031.5741;-17708.4133;-11180.3859;-17372.489;-16792.126;-16845.4349;-30038.9305;-42839.9518;N;0.0;0
1733235847.508;2139040;-34450.6726;-32477.6843;-26129.0297;-33837.8772;-20756.878;-36341.5629;-31671.5911;-30817.3522;-14053.6353;-17710.4697;-11183.0905;-17381.8097;-16838.4835;-16852.5651;-30035.98;-42835.772;N;0.0;0
1733235847.512;2139044;-34449.2868;-32478.1761;-26140.9879;-33860.7877;-20755.2463;-36341.0264;-31677.2461;-30815.7429;-14068.1863;-17709.665;-11180.073;-17382.0108;-16821.0492;-16846.0384;-30031.6662;-42830.6535;N;0.0;0
1733235847.516;2139048;-34450.0244;-32481.1265;-26130.5049;-33833.6974;-20746.3726;-36341.0711;-31669.3783;-30814.223;-14052.92;-17700.2996;-11169.3665;-17366.5434;-16761.37;-16831.0404;-30032.9402;-42829.8265;N;0.0;0
1733235847.52;2139052;-34440.7931;-32471.8729;-26101.3582;-33778.578;-20731.4193;-36326.9001;-31650.9381;-30803.673;-14019.4818;-17686.6427;-11158.7495;-17344.9293;-16723.1038;-16815.7294;-30028.224;-42822.9198;N;0.0;0
1733235847.525;2139056;-34432.8135;-32464.9215;-26093.4234;-33767.8716;-20727.3737;-36312.5056;-31639.1587;-30792.3853;-14008.5071;-17679.0878;-11158.2577;-17336.7709;-16752.1164;-16816.3329;-30017.0928;-42815.0296;N;0.0;0
1733235847.529;2139060;-34435.6745;-32462.4181;-26108.5331;-33810.3846;-20734.638;-36313.4444;-31645.6407;-30792.5642;-14038.1679;-17688.8332;-11166.1702;-17359.0556;-16808.711;-16828.4252;-30015.3494;-42816.4825;N;0.0;0
1733235847.533;2139064;-34440.9272;-32472.074;-26129.8344;-33845.6333;-20740.4047;-36327.5483;-31661.1305;-30801.6837;-14063.4477;-17705.2394;-11174.798;-17376.3335;-16811.2367;-16838.9529;-30027.5758;-42826.9207;N;0.0;0
1733235847.537;2139068;-34451.7231;-32480.6795;-26133.1871;-33830.1212;-20739.8683;-36337.5843;-31666.249;-30809.9538;-14055.8258;-17705.6864;-11171.6464;-17374.3218;-16763.6275;-16833.7673;-30037.2988;-42834.6768;N;0.0;0
1733235847.539;2139072;-34454.5841;-32484.2334;-26116.4904;-33793.0843;-20740.8965;-36342.3675;-31665.6008;-30817.7099;-14035.6198;-17707.9886;-11178.2178;-17372.9584;-16744.8074;-16838.5059;-30042.5738;-42839.1919;N;0.0;0
1733235847.543;2139076;-34453.7795;-32488.3908;-26109.0472;-33794.6936;-20749.9042;-36340.4676;-31669.3336;-30820.1239;-14034.2563;-17712.1237;-11183.1129;-17371.0585;-16788.9968;-16852.3639;-30044.2502;-42839.7059;N;0.0;0
1733235847.547;2139080;-34445.174;-32478.556;-26120.4466;-33829.6294;-20750.8877;-36336.3102;-31669.8477;-30812.9489;-14054.4623;-17709.7544;-11179.2907;-17371.7514;-16819.7751;-16850.7099;-30036.0024;-42832.2181;N;0.0;0
1733235847.551;2139084;-34433.1712;-32465.4579;-26125.1405;-33842.3699;-20736.1355;-36324.7544;-31660.3705;-30799.605;-14051.9142;-17698.5338;-11160.6047;-17357.111;-16793.3777;-16824.2902;-30017.1599;-42823.4339;N;0.0;0
1733235847.557;2139088;-34411.3111;-32443.9555;-26092.0823;-33789.888;-20703.9937;-36294.1325;-31628.8322;-30773.0064;-14010.1612;-17664.3804;-11129.1558;-17319.3812;-16707.1;-16783.7888;-29993.3329;-42803.0714;N;0.0;0
1733235847.561;2139092;-34403.5551;-32440.0216;-26059.2476;-33735.5062;-20689.2639;-36280.8779;-31608.1569;-30762.7246;-13977.1923;-17650.0306;-11121.6456;-17306.1937;-16669.6385;-16776.9045;-29987.298;-42795.1366;N;0.0;0
1733235847.565;2139096;-34421.3471;-32460.3841;-26076.0114;-33755.6899;-20717.7401;-36304.6154;-31627.8487;-30785.0093;-14005.3108;-17680.4736;-11156.4919;-17340.2354;-16743.2874;-16818.054;-30005.6264;-42813.3756;N;0.0;0
1733235847.569;2139100;-34460.865;-32493.934;-26135.534;-33841.6994;-20764.2317;-36349.1625;-31679.3025;-30826.7847;-14076.1435;-17729.8933;-11203.4082;-17392.5385;-16836.1589;-16864.6351;-30048.1617;-42845.5174;N;0.0;0
1733235847.571;2139104;-34484.2225;-32507.4568;-26168.0558;-33883.8995;-20780.5708;-36374.3529;-31703.2635;-30844.6884;-14110.5875;-17745.8078;-11211.8348;-17416.7454;-16845.4349;-16872.9275;-30074.4027;-42857.3638;N;0.0;0
1733235847.575;2139108;-34475.9524;-32499.2537;-26147.1123;-33848.159;-20760.0966;-36364.3616;-31685.6951;-30831.1656;-14083.3631;-17725.2889;-11184.8563;-17394.0361;-16774.5575;-16849.1453;-30065.015;-42843.7069;N;0.0;0
1733235847.579;2139112;-34464.173;-32496.7727;-26121.2066;-33799.1193;-20749.6807;-36354.5716;-31675.5921;-30826.9635;-14047.6674;-17715.9235;-11179.1566;-17379.6192;-16747.199;-16845.7925;-30057.2813;-42843.9081;N;0.0;0
1733235847.583;2139116;-34455.2323;-32489.0614;-26109.6731;-33789.3739;-20747.4232;-36340.7582;-31669.7136;-30820.705;-14037.4973;-17709.6874;-11179.626;-17372.556;-16781.0619;-16850.2852;-30045.1666;-42838.8342;N;0.0;0
1733235847.584;2139120;-34444.8164;-32479.3383;-26117.2056;-33821.9628;-20746.2609;-36336.0867;-31664.2374;-30811.7419;-14054.8199;-17705.2617;-11177.4355;-17372.5337;-16820.1551;-16847.3572;-30032.225;-42828.5077;N;0.0;0
1733235847.588;2139124;-34444.0341;-32480.0983;-26132.4942;-33846.952;-20743.2657;-36336.1984;-31664.0809;-30810.4008;-14067.2252;-17704.7253;-11167.489;-17376.8476;-16807.7052;-16835.8013;-30028.291;-42824.775;N;0.0;0
1733235847.592;2139128;-34460.0603;-32492.9953;-26136.5622;-33836.0891;-20741.3435;-36343.1945;-31669.2218;-30818.4028;-14057.2563;-17709.7768;-11166.9526;-17376.6688;-16764.991;-16836.9189;-30044.3396;-42836.3532;N;0.0;0
1733235847.596;2139132;-34458.5627;-32487.3403;-26106.4321;-33784.3671;-20730.8829;-36333.7845;-31655.1626;-30811.0043;-14025.6956;-17699.8079;-11161.9905;-17360.1508;-16738.2583;-16834.4826;-30044.6749;-42833.9615;N;0.0;0
1733235847.6;2139136;-34445.3081;-32473.4598;-26085.3767;-33773.8618;-20725.1161;-36320.0828;-31643.2938;-30800.0296;-14019.5489;-17692.8118;-11158.2577;-17353.4229;-16779.8325;-16836.2036;-30034.5048;-42820.6399;N;0.0;0
1733235847.604;2139140;-34444.347;-32473.3034;-26106.0297;-33817.8724;-20738.5495;-36324.5308;-31651.4075;-30802.1307;-14049.992;-17703.1383;-11163.7563;-17369.1139;-16828.537;-16844.8761;-30036.293;-42821.5787;N;0.0;0
1733235847.608;2139144;-34442.8942;-32473.4375;-26129.432;-33850.193;-20744.0257;-36332.4657;-31667.009;-30810.5573;-14068.7004;-17710.6708;-11168.9866;-17381.6308;-16829.9899;-16848.5194;-30031.1297;-42827.4125;N;0.0;0
1733235847.612;2139148;-34442.0001;-32473.3481;-26119.8431;-33825.5391;-20736.5379;-36328.2859;-31661.8904;-30809.2833;-14049.3438;-17700.769;-11157.2295;-17367.7057;-16775.9433;-16834.0579;-30025.6535;-42829.603;N;0.0;0
1733235847.615;2139152;-34438.3568;-32473.3034;-26094.0716;-33778.4663;-20727.7089;-36319.3452;-31649.6417;-30803.6283;-14017.2467;-17688.7438;-11154.9497;-17348.7514;-16738.8842;-16827.71;-30021.2279;-42826.429;N;0.0;0
1733235847.619;2139156;-34440.0778;-32475.3374;-26091.4788;-33778.131;-20735.8673;-36319.1888;-31651.2734;-30804.1424;-14019.683;-17691.6048;-11165.455;-17353.3782;-16776.6139;-16839.3329;-30029.2075;-42823.7692;N;0.0;0
1733235847.623;2139160;-34438.9826;-32475.6727;-26106.9909;-33817.1124;-20743.0646;-36322.8545;-31655.9002;-30803.5389;-14045.5887;-17698.1091;-11171.8252;-17364.7553;-16821.7197;-16846.8431;-30023.6642;-42822.3833;N;0.0;0
1733235847.627;2139164;-34428.7455;-32460.7864;-26112.8023;-33834.6362;-20727.3737;-36317.2442;-31650.2005;-30795.0675;-14050.2155;-17689.3696;-11157.6319;-17355.8146;-16795.0764;-16827.0171;-30011.7061;-42812.5039;N;0.0;0
1733235847.63;2139168;-34434.557;-32463.5357;-26112.6682;-33814.3855;-20718.9023;-36320.1052;-31652.5698;-30798.5544;-14035.6421;-17688.2073;-11151.3957;-17346.9186;-16744.0698;-16817.8305;-30019.2386;-42817.3095;N;0.0;0
1733235847.634;2139172;-34427.5609;-32458.3501;-26083.8568;-33760.9872;-20706.4524;-36307.9235;-31636.7894;-30790.396;-14002.2263;-17678.1714;-11145.1596;-17335.1839;-16721.3157;-16811.7732;-30011.5496;-42812.9733;N;0.0;0
1733235847.638;2139176;-34420.6989;-32450.0129;-26072.4798;-33750.9736;-20702.742;-36299.5639;-31625.7253;-30781.8577;-13997.8454;-17675.4892;-11145.0255;-17335.8098;-16757.8831;-16817.7634;-30003.19;-42804.2784;N;0.0;0
1733235847.642;2139180;-34431.5395;-32465.3238;-26100.2183;-33806.026;-20726.9937;-36315.2549;-31646.4454;-30793.9053;-14034.4799;-17692.9459;-11160.3811;-17357.2451;-16820.3339;-16839.6235;-30007.9063;-42814.8061;N;0.0;0
1733235847.647;2139184;-34435.0934;-32467.3578;-26121.4077;-33841.4535;-20732.9392;-36323.145;-31660.0576;-30801.706;-14053.9035;-17700.4337;-11164.7844;-17365.2694;-16815.4165;-16840.4281;-30010.7002;-42819.2094;N;0.0;0
1733235847.651;2139188;-34436.3004;-32467.559;-26118.0997;-33819.1912;-20725.8761;-36323.1003;-31658.8506;-30802.846;-14045.0746;-17698.3997;-11159.2412;-17362.6319;-16766.9132;-16829.9675;-30016.0199;-42820.9752;N;0.0;0
1733235847.655;2139192;-34462.3849;-32495.2528;-26124.8499;-33799.0969;-20743.9139;-36345.0944;-31676.2403;-30823.7001;-14044.717;-17715.2753;-11179.6483;-17376.8252;-16761.1241;-16846.5972;-30047.5359;-42842.2093;N;0.0;0
1733235847.659;2139196;-34465.1341;-32500.8631;-26125.4534;-33803.4555;-20754.8887;-36348.0002;-31679.213;-30829.6233;-14043.3311;-17716.8176;-11189.4384;-17374.4783;-16796.3281;-16859.8965;-30056.566;-42850.0324;N;0.0;0
1733235847.662;2139200;-34464.3965;-32503.5229;-26145.8606;-33849.299;-20766.1316;-36355.041;-31689.1149;-30834.0937;-14073.4836;-17727.524;-11198.2673;-17387.2411;-16849.8829;-16871.7429;-30058.22;-42849.116;N;0.0;0
1733235847.666;2139204;-34462.2284;-32495.6104;-26157.707;-33873.5282;-20762.4882;-36358.6172;-31689.6513;-30834.049;-14086.5371;-17725.7583;-11196.7027;-17390.7056;-16837.7906;-16861.3493;-30051.0004;-42846.0315;N;0.0;0
1733235847.67;2139208;-34459.8144;-32491.3859;-26139.3785;-33840.6265;-20753.3687;-36349.6765;-31679.1683;-30828.6622;-14067.7616;-17716.1247;-11184.5881;-17376.624;-16783.3194;-16848.6759;-30042.9538;-42843.841;N;0.0;0
1733235847.674;2139212;-34455.3888;-32487.452;-26112.3776;-33788.681;-20741.2764;-36338.6348;-31666.3384;-30824.6389;-14035.4633;-17709.5309;-11177.4355;-17365.8505;-16751.4905;-16849.4806;-30040.1151;-42841.3823;N;0.0;0
1733235847.677;2139216;-34446.6493;-32481.4841;-26102.7217;-33782.1096;-20739.3318;-36330.3646;-31658.0683;-30818.2016;-14029.2048;-17708.1227;-11181.1683;-17366.5881;-16789.5555;-16856.6555;-30036.4047;-42835.5038;N;0.0;0
1733235847.681;2139220;-34442.9389;-32477.0585;-26116.8033;-33821.851;-20746.1491;-36329.4035;-31661.0634;-30814.9382;-14053.1212;-17709.7768;-11187.0915;-17373.8077;-16831.9568;-16863.2939;-30026.8605;-42829.6477;N;0.0;0
1733235847.685;2139224;-34440.4131;-32471.627;-26131.6672;-33851.1541;-20744.6292;-36332.5104;-31661.734;-30812.3901;-14067.4487;-17706.424;-11179.3578;-17372.3102;-16814.9248;-16845.9713;-30026.8605;-42825.7585;N;0.0;0
1733235847.689;2139228;-34442.4918;-32474.5774;-26125.9899;-33827.5284;-20735.7556;-36330.3199;-31658.0907;-30808.2774;-14050.886;-17695.9634;-11161.7893;-17358.5638;-16750.7306;-16823.4184;-30033.4767;-42824.4621;N;0.0;0
1733235847.703;2139232;-34445.2858;-32475.9856;-26109.8966;-33786.9376;-20730.0335;-36330.834;-31656.0119;-30809.4621;-14025.8744;-17693.1024;-11163.041;-17351.6124;-16720.9357;-16824.3349;-30036.3824;-42828.4407;N;0.0;0
1733235847.707;2139236;-34442.9389;-32474.8233;-26108.1308;-33786.4459;-20737.9684;-36332.4657;-31657.8001;-30811.1608;-14027.5285;-17699.3608;-11173.8369;-17361.0672;-16771.1601;-16841.1657;-30035.466;-42826.6749;N;0.0;0
1733235847.711;2139240;-34439.6085;-32473.1916;-26118.9714;-33827.6178;-20742.5952;-36333.4492;-31665.355;-30809.3503;-14049.9026;-17706.5581;-11177.592;-17368.3986;-16819.4175;-16849.8382;-30025.363;-42823.3892;N;0.0;0
1733235847.715;2139244;-34443.7435;-32469.0565;-26135.1317;-33856.228;-20744.2939;-36340.3112;-31673.0663;-30809.8868;-14065.1241;-17707.4075;-11172.4958;-17370.902;-16807.6605;-16836.1813;-30029.4086;-42826.5855;N;0.0;0
1733235847.718;2139248;-34452.5054;-32479.0925;-26139.4456;-33842.1017;-20747.0655;-36347.7543;-31680.5318;-30818.8498;-14062.576;-17709.4191;-11171.11;-17371.7961;-16761.3924;-16827.6429;-30046.1948;-42837.4037;N;0.0;0
1733235847.722;2139252;-34444.1459;-32477.8631;-26111.0812;-33791.2515;-20735.3085;-36336.109;-31665.9585;-30813.4183;-14027.1932;-17696.3434;-11163.6221;-17359.5026;-16732.4245;-16826.8606;-30036.4494;-42836.8226;N;0.0;0
1733235847.726;2139256;-34444.5258;-32477.0138;-26106.3203;-33793.509;-20742.774;-36332.4881;-31662.7622;-30813.7089;-14029.0037;-17700.6125;-11173.7698;-17364.4871;-16774.8705;-16844.5855;-30030.6156;-42835.2132;N;0.0;0
1733235847.73;2139260;-34445.1964;-32472.1411;-26124.4252;-33835.1503;-20751.5582;-36338.2995;-31669.8924;-30814.0665;-14061.9725;-17710.6261;-11181.28;-17383.0837;-16821.9656;-16855.4708;-30030.9062;-42830.4523;N;0.0;0
1733235847.734;2139264;-34444.28;-32470.2859;-26140.3397;-33857.2115;-20747.9149;-36344.0886;-31676.2403;-30809.5515;-14077.5964;-17710.0897;-11177.0555;-17389.3422;-16813.4049;-16844.2503;-30030.8615;-42825.6467;N;0.0;0
1733235847.738;2139268;-34428.969;-32457.9701;-26124.6711;-33823.5274;-20727.3737;-36333.4715;-31663.008;-30799.5155;-14050.819;-17687.805;-11154.9944;-17361.7601;-16747.3108;-16813.226;-30022.6137;-42815.4543;N;0.0;0
1733235847.742;2139272;-34434.244;-32461.5687;-26105.7392;-33782.7355;-20724.6915;-36330.6999;-31656.9284;-30801.6837;-14022.857;-17683.4911;-11152.8933;-17346.2927;-16716.4654;-16808.6663;-30024.6254;-42821.8693;N;0.0;0
1733235847.746;2139276;-34442.9389;-32471.7388;-26101.023;-33786.9823;-20735.912;-36330.0964;-31658.6718;-30807.6739;-14026.7685;-17697.908;-11167.4443;-17357.4686;-16763.851;-16833.3203;-30030.705;-42828.8206;N;0.0;0
1733235847.751;2139280;-34435.451;-32464.318;-26111.9753;-33823.1251;-20741.9246;-36328.2636;-31662.0022;-30805.8634;-14056.094;-17707.9216;-11176.2509;-17376.3782;-16826.1901;-16851.3134;-30023.5748;-42821.0646;N;0.0;0
1733235847.755;2139284;-34453.7795;-32482.4899;-26146.7323;-33864.6993;-20759.7613;-36347.419;-31686.075;-30824.3036;-14090.3592;-17725.87;-11192.5676;-17400.5404;-16838.5729;-16861.707;-30044.4737;-42836.6214;N;0.0;0
1733235847.759;2139288;-34450.8961;-32481.8864;-26133.2542;-33833.2281;-20749.0772;-36342.8816;-31675.4133;-30819.9003;-14068.298;-17714.94;-11181.2353;-17387.9117;-16777.4186;-16842.9986;-30045.6583;-42839.1472;N;0.0;0
1733235847.763;2139292;-34449.5773;-32476.902;-26109.3155;-33786.0435;-20736.6049;-36337.5172;-31664.5503;-30814.2677;-14040.0454;-17705.1947;-11172.7193;-17374.2995;-16744.2709;-16837.7012;-30046.7089;-42838.7001;N;0.0;0
1733235847.765;2139296;-34440.279;-32463.6027;-26100.9112;-33776.8123;-20728.2901;-36330.2752;-31655.0508;-30803.5612;-14032.8035;-17697.6174;-11168.0478;-17370.5891;-16778.6479;-16838.6623;-30039.7128;-42826.1831;N;0.0;0
1733235847.769;2139300;-34443.073;-32472.074;-26125.8557;-33825.472;-20740.1142;-36340.6241;-31668.4172;-30806.1317;-14064.4312;-17706.4687;-11170.6629;-17376.4452;-16820.1551;-16844.6302;-30040.5398;-42827.5689;N;0.0;0
1733235847.773;2139304;-34446.0234;-32472.454;-26148.6769;-33858.6867;-20746.5962;-36349.6095;-31678.3637;-30811.0937;-14082.1561;-17711.9672;-11171.1323;-17380.2003;-16817.3611;-16838.7517;-30046.2618;-42831.1452;N;0.0;0
1733235847.777;2139308;-34442.1566;-32468.7213;-26141.6137;-33833.3398;-20734.1462;-36344.8709;-31671.7923;-30811.0267;-14066.197;-17704.1665;-11162.0128;-17371.1479;-16764.4992;-16824.8042;-30049.5252;-42828.2619;N;0.0;0
1733235847.78;2139312;-34448.4597;-32478.2431;-26120.7595;-33795.9677;-20736.6273;-36343.6192;-31670.0935;-30818.7604;-14042.8618;-17707.7651;-11168.3607;-17364.8223;-16744.1368;-16832.4262;-30052.0286;-42834.9897;N;0.0;0
1733235847.784;2139316;-34454.7629;-32481.2829;-26113.6964;-33795.6771;-20744.4504;-36343.8427;-31675.0109;-30820.8391;-14042.5712;-17715.6776;-11178.6872;-17369.2927;-16781.7771;-16850.2852;-30043.3561;-42836.979;N;0.0;0
1733235847.788;2139320;-34456.5958;-32476.0079;-26130.7731;-33836.4467;-20750.1501;-36346.6367;-31683.3034;-30820.5038;-14070.2873;-17723.389;-11186.4433;-17385.7659;-16837.053;-16862.4222;-30042.8867;-42836.1073;N;0.0;0
1733235847.792;2139324;-34450.1138;-32469.5259;-26140.6973;-33855.3116;-20744.3163;-36340.3782;-31678.9225;-30812.4796;-14078.714;-17715.2753;-11177.0332;-17385.6542;-16820.8033;-16851.4252;-30046.396;-42828.5524;N;0.0;0
1733235847.795;2139328;-34437.5297;-32463.938;-26126.2581;-33823.6615;-20729.1394;-36334.2762;-31665.1762;-30805.5282;-14053.8588;-17700.702;-11159.9341;-17367.4598;-16755.648;-16833.6779;-30041.4786;-42821.8022;N;0.0;0
1733235847.799;2139332;-34428.2985;-32459.0877;-26100.8441;-33777.3934;-20718.5;-36327.6154;-31650.3793;-30797.8392;-14024.3545;-17688.0956;-11148.87;-17350.3384;-16723.0368;-16822.8596;-30034.9742;-42815.9237;N;0.0;0
1733235847.803;2139336;-34426.7115;-32457.2995;-26097.9161;-33779.5615;-20724.6915;-36328.5318;-31652.078;-30797.6156;-14026.9697;-17688.4532;-11157.833;-17355.5017;-16763.0911;-16829.1628;-30031.3309;-42816.9295;N;0.0;0
1733235847.807;2139340;-34434.3558;-32461.2111;-26121.0725;-33828.0424;-20738.8848;-36336.422;-31665.7126;-30805.9528;-14059.2903;-17699.5844;-11167.4666;-17373.5842;-16815.7741;-16838.6847;-30031.2191;-42820.5505;N;0.0;0
1733235847.812;2139344;-34443.52;-32469.213;-26143.3125;-33860.0501;-20747.5796;-36346.212;-31679.2801;-30813.5748;-14081.6867;-17709.1956;-11170.5288;-17381.6532;-16812.8014;-16839.9587;-30039.5563;-42826.5855;N;0.0;0
1733235847.816;2139348;-34442.0671;-32465.6814;-26131.6895;-33835.5973;-20734.9956;-36343.5075;-31671.1217;-30811.2949;-14062.6654;-17700.9255;-11163.041;-17367.9516;-16757.1232;-16828.8276;-30037.8799;-42825.7361;N;0.0;0
1733235847.82;2139352;-34450.3373;-32473.3928;-26114.3446;-33800.2816;-20733.1851;-36344.9156;-31669.6912;-30818.5145;-14039.1514;-17700.5678;-11168.2266;-17362.1401;-16733.9444;-16829.1852;-30044.6749;-42832.6875;N;0.0;0
1733235847.824;2139356;-34450.7396;-32479.9195;-26113.5846;-33801.6674;-20744.1151;-36346.1673;-31672.1722;-30822.6272;-14040.1572;-17705.7534;-11176.3626;-17366.2305;-16775.3622;-16841.054;-30045.636;-42834.9674;N;0.0;0
1733235847.827;2139360;-34436.3451;-32469.1236;-26119.3737;-33832.1328;-20746.7079;-36338.2548;-31667.7466;-30811.5408;-14052.7859;-17702.6242;-11173.5687;-17369.1139;-16820.7139;-16843.535;-30027.1511;-42822.7633;N;0.0;0
1733235847.831;2139364;-34435.5181;-32468.4083;-26132.8965;-33858.6196;-20743.9587;-36334.1197;-31666.5173;-30807.9869;-14064.163;-17697.9303;-11167.6455;-17366.2081;-16800.7761;-16831.6886;-30026.7041;-42819.2541;N;0.0;0
1733235847.835;2139368;-34438.8038;-32472.6999;-26128.6497;-33832.8034;-20736.2026;-36329.8953;-31660.6387;-30808.121;-14051.0872;-17692.4318;-11158.7495;-17356.731;-16749.0765;-16815.7965;-30031.9344;-42819.0976;N;0.0;0
1733235847.839;2139372;-34448.5492;-32477.1702;-26113.1153;-33795.6324;-20736.5826;-36333.9186;-31661.0187;-30814.1559;-14033.6305;-17698.6232;-11165.7232;-17358.1392;-16736.5819;-16826.8159;-30040.9868;-42826.4067;N;0.0;0
1733235847.84;2139376;-34455.9923;-32476.142;-26110.1425;-33803.3438;-20745.9033;-36340.7582;-31668.216;-30816.7264;-14041.9006;-17709.4191;-11177.6814;-17373.5619;-16787.1863;-16848.0724;-30039.8692;-42829.8935;N;0.0;0
1733235847.844;2139380;-34454.07;-32478.2208;-26134.5729;-33850.126;-20759.2919;-36350.3471;-31682.4093;-30822.4708;-14074.5342;-17719.7009;-11188.1867;-17396.2489;-16842.9539;-16860.3659;-30038.774;-42836.152;N;0.0;0
1733235847.848;2139384;-34454.383;-32480.523;-26151.9626;-33878.468;-20758.7555;-36352.7611;-31688.3996;-30823.2754;-14088.9958;-17718.7175;-11183.694;-17395.556;-16828.3358;-16851.1793;-30045.636;-42837.4037;N;0.0;0
1733235847.852;2139388;-34448.2809;-32476.4997;-26135.0423;-33842.0123;-20741.4553;-36341.6746;-31675.1227;-30817.464;-14061.0561;-17701.1043;-11165.2985;-17369.0468;-16757.9725;-16831.3533;-30044.809;-42830.5417;N;0.0;0
1733235847.856;2139392;-34444.727;-32477.1702;-26112.1541;-33795.8112;-20739.98;-36339.3724;-31667.4337;-30819.5874;-14038.8831;-17700.0314;-11166.9973;-17364.0177;-16739.4876;-16837.0083;-30044.4961;-42836.532;N;0.0;0
1733235847.86;2139396;-34437.1498;-32472.5658;-26097.6925;-33795.6324;-20744.0704;-36335.6844;-31664.6174;-30817.5981;-14034.9045;-17703.0936;-11174.6863;-17362.9671;-16777.195;-16846.7537;-30034.1249;-42834.7662;N;0.0;0
1733235847.864;2139400;-34418.9554;-32456.2714;-26095.3009;-33817.3807;-20737.7672;-36317.423;-31649.664;-30799.0238;-14039.0396;-17689.4143;-11161.5434;-17356.5969;-16807.8616;-16830.3922;-30014.5671;-42815.9684;N;0.0;0
1733235847.868;2139404;-34428.3655;-32463.4686;-26116.1998;-33848.7178;-20743.0646;-36321.7816;-31655.2743;-30801.8401;-14056.921;-17690.6437;-11159.2859;-17361.9837;-16798.0716;-16818.9928;-30022.2337;-42824.9314;N;0.0;0
